input,target,prediction,pred_length,valid,tanimoto
C[N]C1=NC=C(CN1)O,CN=C1NC=C(O)C=N1,NC1=CNC2=C(C1)O2,16,True,0.07317073170731707
C[N]C1=CC=C(CO1)N,CN=C1OC=C(N)C=C1,CN1C2=CC1OC=N2,14,True,0.10256410256410256
C[N]C1=CCC(=CO1)O,CN=C1OC=C(O)C=C1,CC1=COC2=C(OC1)C(=N)O2,22,True,0.0975609756097561
CN=C1NC(=CCO1)[NH],CN=C1NC(=N)C=CO1,N=C1N=C(C=N1)C=CO,17,True,0.0975609756097561
CN=C1N[C@H]([NH])N=CO1,CN=C1NC(=N)N=CO1,N=C1N=C(N1)C=NC(O)=C1,21,False,
C[N]C1=N[C@@H](N=CN1)C,CN=C1NC=NC(C)=N1,CN1N=CC=C(N)N=C1,16,True,0.1
C[N]C1=NC(=NCN1)O,CN=C1NC=NC(O)=N1,NC1=NC(C=N)N=C1O,16,True,0.1
C[N]C1=C[C@H](C=CO1)N,CN=C1OC=CC(N)=C1,CC1C2C3N=C1C(N2)OC=N2,21,False,
C[N]C1=C[C@@H](C=CO1)O,CN=C1OC=CC(O)=C1,CC1C2C1[NH2+]C2C1C([O-])=O,26,False,
C[N]C1=C[C@H](N=CO1)N,CN=C1OC=NC(N)=C1,N=C1NC=C(C=O)N1C=C,18,True,0.043478260869565216
C[N]C1=C(N)CC=CO1,CN=C1OC=CC=C1N,CN1C2=CC1OC=N2,14,True,0.1
C[N]C1=C(O)CC=CO1,CN=C1OC=CC=C1O,CC1=COC2=C(OC1)C(=N)O2,22,True,0.09302325581395349
C[N]C1=C(O)CN=CO1,CN=C1OC=NC=C1O,NC1=C(OC=NC=[NH2+])C1C=O,24,True,0.041666666666666664
NC=NC1=CO[C@@H](O1)[NH],NC=NC1=COC(=N)O1,N=C1NC(=O)N=CC1CO,17,True,0.11363636363636363
[NH2]=CNc1coc(=O)[nH]1,NC=[NH+]C1=COC(=O)[N-]1,N=C1N=C2OC(O1)=N2,17,True,0.05128205128205128
NC=Nc1cocc1O,NC=[NH+]C1=COC=C1[O-],N=C1NC=C(O1)C=CO1,17,False,
O=C1[CH]OC(=C)[C]1C.N,CC1=C(C[NH3+])OC=C1[O-],CC1=CC([NH3+])C([O-])=C1CO,26,True,0.24324324324324326
C=C1OC=C(C1=O)C.N,CC1=COC(C[NH3+])=C1[O-],CC1=C(C[NH3+])C([O-])=C1[O,26,False,
C=C1OC=C(C1=O)N.N,NC1=COC(C[NH3+])=C1[O-],NC1=C(C[NH3+])C([O-])=C1[O,26,False,
C=C1OC=C(C1=O)O.N,[NH3+]CC1=C([O-])C(O)=CO1,[NH3+]CC1=C(C([O-])O)=C(O1)O,28,False,
O=C1OC(=C)C(=C1)C.N,CC1=C(C[NH3+])OC([O-])=C1,CC1(CC[NH3+])C([O-])=OC1)C(C([O,31,False,
O=C1OC(=C)C(=N1)C.N,CC1=C(C[NH3+])OC([O-])=N1,CC1=C(NC([O-])=C([NH3+])O1)C(C([O)=O,36,False,
CC1=CC(=O)C(=C)O1.N,CC1=CC([O-])=C(C[NH3+])O1,CC1(CC[NH3+])C([O-])=OC1)C(C([O,31,False,
O=C1[CH]C(=C(O1)[CH2])N.N,NC1=C(C[NH3+])OC([O-])=C1,CC1=C(N)OC(=C)O1,16,True,0.11428571428571428
NC1=CC(=O)C(=C)O1.N,NC1=CC([O-])=C(C[NH3+])O1,CC1=C(NC([O-])=C([NH3+])O1)C(C([O)=O,36,False,
O=C1OC(=C)C(=N1)O.N,[NH3+]CC1=C(O)N=C([O-])O1,NC1=C(C([O-])=O)NC([NH3+])O1,28,True,0.11904761904761904
NCC1=C(C)O[C@@H](N1)[NH],CC1=C(CN)NC(=N)O1,CC1C(N)C(=N)N1C,15,True,0.14285714285714285
OCC1=C(C)O[C@H](N1)[NH],CC1=C(CO)NC(=N)O1,CC1C(N1C([NH3+])C([O-])=O,25,False,
OCC1=C(C)N[C@@H](O1)[NH],CC1=C(CO)OC(=N)N1,CC1C(N1C([NH3+])C([O-])=O,25,False,
OCC1=C(C)O[C@@H](O1)[NH],CC1=C(CO)OC(=N)O1,CC1C([NH3+])C1C([O-])=O,23,True,0.05714285714285714
CCC1=C(C)N[C@H](O1)[NH],CCC1=C(C)NC(=N)O1,CC1CC(C)C1=NC(=N)O1,19,False,
CCC1=C(C)O[C@@H](N1)[NH],CCC1=C(C)OC(=N)N1,CC1CC(C)C1=NC(=N)O1,19,False,
CCC1=C(C)O[C@H](O1)[NH],CCC1=C(C)OC(=N)O1,CC1CC([NH3+])C1C([O-])=O,24,True,0.02564102564102564
CCC1=C(N)O[C@@H](N1)[NH],CCC1=C(N)OC(=N)N1,CC1C(N)C(=N)N1C,15,True,0.14285714285714285
CCC1=C(N)O[C@H](O1)[NH],CCC1=C(N)OC(=N)O1,CC1C(N1C([NH3+])C([O-])=O,25,False,
CCC1=C(O)N[C@@H](O1)[NH],CCC1=C(O)NC(=N)O1,CC1C(N1C([NH3+])C([O-])=O,25,False,
CCC1=C(O)O[C@H](O1)[NH],CCC1=C(O)OC(=N)O1,CC1C([NH3+])C1C([O-])=O,23,True,0.05714285714285714
CNC1=C(C)N[C@@H](O1)[NH],CNC1=C(C)NC(=N)O1,CC1C(N)C(=N)N1C,15,True,0.11428571428571428
CNC1=C(C)O[C@H](N1)[NH],CNC1=C(C)OC(=N)N1,CC1=C(N)NC(=C)O1,16,True,0.14285714285714285
CNC1=C(C)O[C@H](O1)[NH],CNC1=C(C)OC(=N)O1,CC1C(N1C([NH3+])C([O-])=O,25,False,
CNC1=C(N)N[C@H](O1)[NH],CNC1=C(N)NC(=N)O1,NC1=C(N)NC(=N)O1,16,True,0.5
CNC1=C(N)O[C@@H](N1)[NH],CNC1=C(N)OC(=N)N1,CN1N=C(N)N=C1C(=N)O,19,True,0.125
CNC1=C(N)O[C@@H](O1)[NH],CNC1=C(N)OC(=N)O1,NC1=C(N)OC(=N)O1,16,True,0.5238095238095238
CNC1=C(O)O[C@@H](N1)[NH],CNC1=C(O)OC(=N)N1,NC1=C(N)OC(=N)O1,16,True,0.1724137931034483
CNC1=C(O)O[C@H](O1)[NH],CNC1=C(O)OC(=N)O1,NC1=C(O)OC(=N)O1,16,True,0.4230769230769231
COC1=C(C)O[C@H](N1)[NH],COC1=C(C)OC(=N)N1,CC1C(N1C([NH3+])C([O-])=O,25,False,
COC1=C(C)O[C@@H](O1)[NH],COC1=C(C)OC(=N)O1,CC1C([NH3+])C1C([O-])=O,23,True,0.02857142857142857
COC1=C(N)N[C@@H](O1)[NH],COC1=C(N)NC(=N)O1,NC1=C(N)OC(=N)O1,16,True,0.25925925925925924
COC1=C(N)O[C@@H](O1)[NH],COC1=C(N)OC(=N)O1,NC1=C(O)OC(=N)O1,16,True,0.4230769230769231
COC1=C(O)O[C@@H](O1)[NH],COC1=C(O)OC(=N)O1,[NH3+]C1(COC1)C([O-])=O,23,True,0.05555555555555555
OCC1=C(N)O[C@@H](N1)[NH],NC1=C(CO)NC(=N)O1,NC1=C(N)OC(=N)O1,16,True,0.3076923076923077
OCC1=C(N)N[C@@H](O1)[NH],NC1=C(CO)OC(=N)N1,NC1=C(N)OC(=N)O1,16,True,0.25925925925925924
OCC1=C(N)O[C@@H](O1)[NH],NC1=C(CO)OC(=N)O1,NC1=C(O)OC(=N)O1,16,True,0.48
NCC1=C(N)O[C@@H](N1)[NH],NCC1=C(N)OC(=N)N1,CN1N=C(N)N=C1C(=N)O,19,True,0.1
[NH]c1nc(c(o1)[CH2])O.N,[NH3+]CC1=C(O)[N-]C(=N)O1,NC1=C(NC2)OC(=N)O1,18,False,
O=C1OC(=C)C(=O)N1.N,[NH3+]CC1=C([O-])NC(=O)O1,NC1=C(C([O-])=O)NC([NH3+])O1,28,True,0.14634146341463414
O=C1OC(=O)C(=C)O1.N,[NH3+]CC1=C([O-])OC(=O)O1,[NH3+]C1(CC(O)C([O-])=O)O1,26,False,
OCC1=C(O)O[C@H](O1)[NH],OCC1=C(O)OC(=N)O1,NC1(C([O-])=O)C(O1O,19,False,
[CH2]C(=C[C][O])C(=O)C.N,CC1=C(C[NH3+])C=C([O-])O1,CCC1(C[NH3+])C([O-])=O,22,False,
NCc1cc(oc1O)C,CC1=CC(C[NH3+])=C([O-])O1,NC1=C(CC(=O)C(C1)C=CO1,22,False,
CC1=NC(=C)C(=O)O1.N,CC1=NC(C[NH3+])=C([O-])O1,CC1=C(NC([O-])=C([NH3+])O1)C(C([O)=O,36,False,
[CH2]C(=C[C][O])C(=O)N.N,NC1=C(C[NH3+])C=C([O-])O1,CC([NH3+])C1=C([O-])=OC(N)C([O1,31,False,
NC1=CC(=C)C(=O)O1.N,NC1=CC(C[NH3+])=C([O-])O1,CC1=C(NC([O-])=C([NH3+])O1)C(C([O)=O,36,False,
NC1=NC(=C)C(=O)O1.N,NC1=NC(C[NH3+])=C([O-])O1,NC1=C(NC([NH3+])C([O-])=O)N1,28,True,0.12195121951219512
OC1=CC(=C)C(=O)O1.N,[NH3+]CC1=C([O-])OC(O)=C1,[NH3+]C1(CCC1)C([O-])=O,23,True,0.08333333333333333
OC1=NC(=C)C(=O)O1.N,[NH3+]CC1=C([O-])OC(O)=N1,NC1=C(C([O-])=O)NC([NH3+])O1,28,True,0.11904761904761904
NCc1c(C)occ1O,CC1=C(C[NH3+])C([O-])=CO1,NC1=C(CC(=O)C(C1)C=CO1,22,False,
NCc1c(O)occ1C,CC1=COC([O-])=C1C[NH3+],NC1=C(CC(=O)C(C1)C=CO1,22,False,
NCc1c(N)occ1O,NC1=C(C[NH3+])C([O-])=CO1,NC1=C(NC=N1)C(O)=CO1,20,False,
NC1=C([CH2])C(=O)O[CH]1.N,NC1=COC([O-])=C1C[NH3+],CC1=C(N)OC(=C)O1,16,True,0.11428571428571428
CC[C@H]1NC=NC(=C1)[NH],CCC1=CC(=N)N=CN1,CC1=CNC=C(N)C=C1,16,True,0.10526315789473684
CC[C@H]1OC=NC(=C1)[NH],CCC1=CC(=N)N=CO1,CC1=C(C=N)N=CC1C=O,18,True,0.11627906976744186
CC[C@H]1NC=NC(=N1)[NH],CCC1=NC(=N)N=CN1,CN1N=CC=C(N)N=C1C,17,True,0.09523809523809523
CCC1=N[C@@H](N=CO1)[NH],CCC1=NC(=N)N=CO1,CN1C=C(N)N=CC1=O,16,True,0.125
CN[C@@H]1OC=NC(=C1)[NH],CNC1=CC(=N)N=CO1,CN1C=C(N)N=CC1=O,16,True,0.125
CN[C@H]1OC=CC(=N1)[NH],CNC1=NC(=N)C=CO1,N=C1N=C(C=N1)C=CO,17,True,0.125
CN[C@@H]1NC(=NC=N1)[NH],CNC1=[NH+]C(=N)N=C[N-]1,NC1=NC(=N)N=CNC1=N,18,True,0.15
CN[C@@H]1OC=NC(=N1)[NH],CNC1=NC(=N)N=CO1,N=C1NC=NC(C=O)=N1,17,True,0.1794871794871795
CO[C@@H]1OC=NC(=C1)[NH],COC1=CC(=N)N=CO1,N=C1NC=C(O1)C=CO,16,True,0.12195121951219512
COC1=NC(=CCN1)[NH],COC1=NC(=N)C=CN1,N=C1N=C(C=N1)C=CO,17,True,0.125
COC1=NC(=CCO1)[NH],COC1=NC(=N)C=CO1,N=C1N=C(C=O)C=C1CO,18,True,0.11627906976744186
CO[C@@H]1NC=NC(=N1)[NH],COC1=NC(=N)N=CN1,N=C1NC=NC(C=O)=N1,17,True,0.3142857142857143
COC1=N[C@H](N=CO1)[NH],COC1=NC(=N)N=CO1,N=C1N=C(O)N=C1CO,16,True,0.10526315789473684
NCc1ncnc(=O)[nH]1,[NH3+]CC1=NC(=O)N=C[N-]1,NC1=C(N=NC=N1)C(O)=CN1,22,False,
[NH]C1=NCNC(=C1)CO,OCC1=CC(=N)N=CN1,N=C1N=C(C=N1)C=CO,17,True,0.15384615384615385
[NH]C1=N[C@@H](NC=C1)CO,OCC1=NC(=N)C=CN1,CN1C=C(N)N=CC1=O,16,True,0.07142857142857142
[NH]C1=N[C@@H](CO)NC=N1,OCC1=NC(=N)N=CN1,N=C1NC=NC(C=O)=N1,17,True,0.3142857142857143
[NH][C@@H]1N=C(CO)OC=N1,OCC1=NC(=N)N=CO1,N=C1N=C(O)N=CC1CO,17,True,0.24324324324324326
CC[C@H]1C=COC(=C1)[NH],CCC1=CC(=N)OC=C1,CC1C2C3C1CC1C=COC23N1,21,True,0.0625
CC[C@@H]1C=C([NH])OC=N1,CCC1=CC(=N)OC=N1,CC1CC2=C(N)N=CC1C,17,False,
CC[C@H]1N=C([NH])NC=N1,CCC1=NC(=N)NC=N1,CN1N=CC=C(N)N=C1C,17,True,0.09523809523809523
CN[C@H]1C=COC(=C1)[NH],CNC1=CC(=N)OC=C1,CC1=C(C=N)N=CC1C=O,18,True,0.09302325581395349
CN[C@H]1C=C([NH])OC=N1,CNC1=CC(=N)OC=N1,N=C1N=C(C=N1)C=CO,17,True,0.15384615384615385
CO[C@H]1C=C([NH])NC=N1,COC1=CC(=N)NC=N1,N=C1N=C(C=N1)C=CO,17,True,0.125
CO[C@H]1C=C([NH])OC=N1,COC1=CC(=N)OC=N1,N=C1N=C(C=O)C=C1CO,18,True,0.11627906976744186
NC[C@H]1N=CNC(=N1)[NH],NCC1=NC(=N)NC=N1,N=C1NN=C(C)=NC1,15,False,
OC[C@@H]1C=COC(=C1)[NH],OCC1=CC(=N)OC=C1,CC1C2C1[NH2+]C([O-])=O,22,False,
[NH]C1=N[C@@H](N=CN1)CO,OCC1=NC(=N)NC=N1,N=C1NC=NC(C=O)=N1,17,True,0.4375
[CH2]C1=C[C](C(=O)O1)C.N,CC1=C([O-])OC(C[NH3+])=C1,CC1=CC([NH3+])C([O-])=C1C([O,28,False,
C=C1OC(=O)C(=C1)O.N,[NH3+]CC1=CC(O)=C([O-])O1,[NH3+]C1(CCC1)C([O-])=O,23,True,0.08333333333333333
CCC1=CN([C@H](O1)[NH])C,CCC1=CN(C)C(=N)O1,CC1CC(C)C1=NC(=N)O1,19,False,
CN1C=C(O[C@@H]1[NH])CO,CN1C=C(CO)OC1=N,CC1C([NH2+]C1CN1)C([O-])=O,26,False,
CNC1=CN([C@H](O1)[NH])C,CNC1=CN(C)C(=N)O1,CC1=C(N)NC(=C)O1,16,True,0.07894736842105263
COC1=CN([C@@H](O1)[NH])C,COC1=CN(C)C(=N)O1,CC1C(N1C([NH3+])C([O-])=O,25,False,
CCC1=CCC=C(O1)[NH],CCC1=CC=CC(=N)O1,CC1=CC=C(O)C=CC1=N,18,True,0.1875
CC[C@@H]1NC(=NC=N1)[NH],CCC1=NC=NC(=N)N1,CN1N=CC(=N)N=C1C,16,True,0.16216216216216217
CC[C@@H]1OC(=NC=N1)[NH],CCC1=NC=NC(=N)O1,CN1C=C(N)N=CC1=O,16,True,0.1282051282051282
CNC1=CCC=C(O1)[NH],CNC1=CC=CC(=N)O1,N=C1NC=C(C=C=O1)C=C1,20,False,
COC1=CCC=C(O1)[NH],COC1=CC=CC(=N)O1,N=C1OC=C=C(C=O1)C=CO1,21,False,
[NH]C1=CCC=C(O1)CO,OCC1=CC=CC(=N)O1,N=C1OC=C=C(C=O1)C=CO1,21,False,
[NH]C1=NC=N[C@@H](N1)CO,OCC1=NC=NC(=N)N1,N=C1NC=NC(C=O)=N1,17,True,0.2222222222222222
[NH]C1=NC=N[C@H](O1)CO,OCC1=NC=NC(=N)O1,N=C1N=C(O)N=C1CO,16,True,0.24242424242424243
NCc1ncncc1O,[NH3+]CC1=NC=NC=C1[O-],N=C1N=CNC=C(C=N1)C=C1,21,False,
CCC1=C([NH])OC=NC1,CCC1=CN=COC1=N,N=C1NC=C(C=C=O1)C=C1,20,False,
CNC1=C([NH])OC=CC1,CNC1=CC=COC1=N,N=C1NC=C(C=C=O1)C=C1,20,False,
CNC1=C([NH])OC=NC1,CNC1=CN=COC1=N,N=C1N=C(C=N1)C=CO,17,True,0.125
COC1=C([NH])OC=CC1,COC1=CC=COC1=N,N=C1OC=C=C(C=O1)C=CO1,21,False,
COC1=C([NH])NC=NC1,COC1=CN=CNC1=N,N=C1N=C(C=N1)C=CO,17,True,0.125
COC1=C([NH])OC=NC1,COC1=CN=COC1=N,N=C1N=C(C=O)C=C1CO,18,True,0.11627906976744186
COC1=C([NH])NCC=N1,COC1=NC=CNC1=N,N=C1N=C(C=N1)C=CO,17,True,0.125
OCC1=C([NH])NCC=N1,OCC1=NC=CNC1=N,N=C1N=C(C=N1)C=CO,17,True,0.15384615384615385
CN1[C@H]([NH])OC=C1CC,CCC1=COC(=N)N1C,CC1CCC1=C(=N)NC(=C)O1,21,False,
NCC1=CO[C@@H](N1C)[NH],CN1C(=N)OC=C1CN,CCC1=NC(=N)NC(=C)O1,19,True,0.14285714285714285
CN1[C@H]([NH])OC=C1CO,CN1C(=N)OC=C1CO,CN1C=C(O)OC1=N,14,True,0.34375
CN1[C@@H]([NH])OC=C1OC,COC1=COC(=N)N1C,CC1C([NH2+]C1CN1)C([O-])=O,26,False,
CNC1=CC=C(OC1)[NH],CNC1=COC(=N)C=C1,N=C1NC=C(C=C=O1)C=C1,20,False,
COC1=NC=C(NC1)[NH],COC1=CNC(=N)C=N1,N=C1N=C(C=N1)C=CO,17,True,0.125
COC1=CC=C(OC1)[NH],COC1=COC(=N)C=C1,N=C1OC=C=C(C=O1)C=CO1,21,False,
[NH]C1=CN=C(CN1)CO,OCC1=CNC(=N)C=N1,N=C1N=C(C=N1)C=CO,17,True,0.15384615384615385
[NH]C1=CCC(=CO1)CO,OCC1=COC(=N)C=C1,N=C1OC=C=C(C=O1)C=CO1,21,False,
NCc1coc(c1O)C,CC1=C([O-])C(C[NH3+])=CO1,NC1=C(CC(=O)C(C1)C=CO1,22,False,
NCc1coc(c1O)N,NC1=C([O-])C(C[NH3+])=CO1,NC1=C(NC=N1)C(O)=CO1,20,False,
CCC1=C([NH])N=COC1,CCC1=COC=NC1=N,N=C1NC=C(C=C=O1)C=C1,20,False,
CNC1=CNCN=C1[NH],CNC1=CNC=NC1=N,N=C1NN=CNC=C1C=C,16,True,0.14285714285714285
COC1=CNCN=C1[NH],COC1=CNC=NC1=N,N=C1N=CN=C(C=O1)C1C1,20,False,
OCC1=CNCN=C1[NH],OCC1=CNC=NC1=N,N=C1N=CN=C(C=O1)C1C1,20,False,
CCN1[C@@H]([NH])OC=C1C,CCN1C(=N)OC=C1C,CCC1CC1C(=N)NC(=C)O1,20,False,
CCN1[C@@H]([NH])OC=C1N,CCN1C(=N)OC=C1N,CCC1=NC(=N)NC(=C)O1,19,True,0.17073170731707318
CCN1[C@H]([NH])OC=C1O,CCN1C(=N)OC=C1O,CN1C=C(O)OC1=N,14,True,0.34375
CCN1C=C(O[C@H]1[NH])C,CCN1C=C(C)OC1=N,CC1CCC1=C(=N)NC(=C)O1,21,False,
CCN1C=C(O[C@H]1[NH])N,CCN1C=C(N)OC1=N,CN1C=C(N)OC1=N,14,True,0.5357142857142857
CCN1C=C(O[C@H]1[NH])O,CCN1C=C(O)OC1=N,CC1CN1C(=N)OC=C1C,17,False,
CCN1CN=C(C=C1)[NH],CCN1C=CC(=N)N=C1,CN1C=CN=C(C)C=C1=N,18,False,
CCN1CN=C(N=C1)[NH],CCN1C=NC(=N)N=C1,NC1=CNC=C(N)C=CN1,17,True,0.05405405405405406
CCN1CN=CN=C1[NH],CCN1C=NC=NC1=N,N=C1NN=CNC=C1C=C,16,True,0.11627906976744186
CC[N]C1=NCNC=C1,CCN=C1C=CNC=N1,CN=C1N=CN=CC=C1C2,17,False,
CC[N]C1=NCNC=N1,CCN=C1N=CNC=N1,N=C1NN=CN=CC2C1CN12,19,False,
CC[N]C1=NC=NCN1,CCN=C1NC=NC=N1,N=C1NN=CN=CC2C1CN12,19,False,
C=C1OC=CC1=O.CN,C[NH2+]CC1=C([O-])C=CO1,[O-]C(=O)C1CCC=[NH2+]C1,23,False,
CNCc1ccoc1O,C[NH2+]CC1=C([O-])OC=C1,N=C1C=COC=C1C=C2,16,False,
O=C1OC=NC1=C.CN,C[NH2+]CC1=C([O-])OC=N1,NC1=C(C[NH3+])C([O-])=C1[O,26,False,
NCCc1ccoc1O,[NH3+]CCC1=C([O-])OC=C1,N=C1C=COC=C1C=C2,16,False,
NCCc1ncoc1O,[NH3+]CCC1=C([O-])OC=N1,N=C1NC=C(O1)C=CO1,17,False,
O=C1[CH]OC(=C1)[CH2].CN,C[NH2+]CC1=CC([O-])=CO1,CC1=C([NH3+])C([O-])=CO1CC=O,28,False,
[CH]C(=O)C=C(CCN)O,[NH3+]CCC1=CC([O-])=CO1,CCC(C)C([NH2+]C([O-])=O)C=O,27,True,0.044444444444444446
C=C1C=CC(=O)O1.NC,C[NH2+]CC1=CC=C([O-])O1,CC1=C(C[NH3+])C([O-])=C1[O,26,False,
C=C1C=NC(=O)O1.CN,C[NH2+]CC1=CN=C([O-])O1,NC1=C(C[NH3+])C([O-])=C1[O,26,False,
NCC[C](C=C[C][O])O,[NH3+]CCC1=CC=C([O-])O1,CC1C2CC1OC2=C3N2,16,False,
NCCC(=N[CH][C][O])O,[NH3+]CCC1=NC=C([O-])O1,CCC1=C(O)N=COC1=N,17,True,0.14285714285714285
CCCC1=CN[C@H](O1)[NH],CCCC1=CNC(=N)O1,CC1CCC1=C(=N)NC(=C)O1,21,False,
CCCC1=CO[C@@H](N1)[NH],CCCC1=COC(=N)N1,CCC1CC1C(=N)NC(=C)O1,20,False,
CCCC1=CO[C@H](O1)[NH],CCCC1=COC(=N)O1,CC1CC1CC2C([NH2+]1)C([O-])=O,28,False,
CCNC1=CN[C@H](O1)[NH],CCNC1=CNC(=N)O1,CN1C=C(N)OC1=N,14,True,0.1891891891891892
CCNC1=CO[C@@H](O1)[NH],CCNC1=COC(=N)O1,CC1C([NH2+]C1CN1)C([O-])=O,26,False,
CCOC1=CN[C@@H](O1)[NH],CCOC1=CNC(=N)O1,CC1C([NH2+]C1CN1)C([O-])=O,26,False,
CCOC1=CO[C@@H](N1)[NH],CCOC1=COC(=N)N1,CC1C([NH2+]C1CN1)C([O-])=O,26,False,
CCOC1=CO[C@H](O1)[NH],CCOC1=COC(=N)O1,[NH3+]C1CC1C(O)C([O-])=O,24,True,0.0
COCC1=CN[C@H](O1)[NH],COCC1=CNC(=N)O1,CC1CN1C(=N)OC=C1C,17,False,
COCC1=CO[C@H](N1)[NH],COCC1=COC(=N)N1,CC1CN1C(=N)OC=C1C,17,False,
COCC1=CO[C@@H](O1)[NH],COCC1=COC(=N)O1,[NH3+]C1CC1C(O)C1C([O-])=O,26,False,
[NH][C@@H]1NC=C(O1)CCO,OCCC1=CNC(=N)O1,CC1CN1C(=N)OC=C1C,17,False,
[NH][C@@H]1NC(=CO1)CCO,OCCC1=COC(=N)N1,CC1CN1C(=N)OC=C1C,17,False,
[NH][C@H]1OC(=CO1)CCO,OCCC1=COC(=N)O1,[NH3+]C1CC1C(O)C([O-])=O,24,True,0.024390243902439025
CNCC1=COC(=O)C1,C[NH2+]CC1=COC([O-])=C1,NC1=C(CC([O-])=O1CCCC1)C2+]2,28,False,
CNCc1coc(=O)[nH]1,C[NH2+]CC1=COC([O-])=N1,N=C1NC=C(O1)C=CO1,17,False,
NCCC1=COC(=O)C1,[NH3+]CCC1=COC([O-])=C1,NC1=C(CC([O-])=O1CCCC1)C2+]2,28,False,
NCCc1coc(=O)[nH]1,[NH3+]CCC1=COC([O-])=N1,N=C1NC=C(O1)C=CO1,17,False,
CNCc1cocc1O,C[NH2+]CC1=COC=C1[O-],N=C1C=COC=C1C=C2,16,False,
NCCc1cocc1O,[NH3+]CCC1=COC=C1[O-],N=C1C=COC=C1C=C2,16,False,
CCCN1C=CO[C@H]1[NH],CCCN1C=COC1=N,CN1C=CC(=N)OC1C1C1,18,False,
[NH][C@@H]1OC=CN1CCO,OCCN1C=COC1=N,N=C1OC=CN1CCCC1CC=O,19,False,
[C]1[C@H]2[C@H]3[C@H]4[C@@H]1N1[C@@H]2[C,C1=C2C3C4C1C1C4N3C21,C1C2C3C1C1C1=CC2C3N1,20,False,
[C]1[C@@H]2[C@@H]3[C@@H]4[C@H]1N1[C@H]2[,C1=C2C3C4C1N1C4C3C21,C12C3C1C1C=CC3N1,16,False,
C1=C[C]2[C@@H]3[C@H]1C=N[C@@H]3[CH]2,C1=C2C3C4C2C2C1C2N34,C1C2C3C3C1C=CC3N1C24,20,False,
C1=C[C]2[C@@H]3[C@H]1N=C[C@@H]3[CH]2,C1=C2C3C4C3N3C1C3C24,C1C2C3C3C1C=CC3N1C24,20,False,
[CH]1[C]2C[C]3[CH][C@@H]1N1[C@@H]2[C@@H],C1C2=CC3C=C1C1C2N31,C1C2C3C1C1C=CCC3N1,18,False,
C1[C]2[CH][C@H]3[CH][C]1[C@H]1[C@@H]2[C@,C1C2=CC3C=C1C1C3C21,C1C2C3C1C1C1=CCC2C31,20,False,
C1[C]2[CH][C@@H]3[N][C]1N1[C@H]2[C@H]31,C1C2=CC3N=C1N1C3C21,C12C3C1C1C=CC3N1C21,19,False,
N1[C@]23[C@]41[C@@H]1[C@H]2[C@@H]1[C@@H],N1C2=CC3N=C1C1C3C21,C12C3C1C1C1C=C2C3N1,19,False,
C1=C=C[C@@H]2[CH][C](CC1)C2,C1C2C3C4=CCCC13C24,C1C2C3C4CCC13C24,16,True,0.27586206896551724
C=CC1=C[C@@H]2[C@H]1C(=O)C2,C1C2C3C4=CCOC13C24,C1C2C3C4OC2C13C4,16,True,0.17142857142857143
O=C1CCC=C2[C@H]1C=C2,C1CC23OC4C2C(=C1)C34,C1C2C3C4OC2C3C4C13C24,21,False,
[CH]1CC[C]2[CH]N([CH][C]1)C2,C1N2C3C4=CCCC13C24,C1C2C3CC4=CCCC13N24,19,True,0.2631578947368421
C=CC1=CN2[C@H]1C(=O)C2,C1N2C3C4=CCOC13C24,C1C2C3C4OC2=CC13N24,19,False,
[CH]1[CH][C]2[C@H]3[C]1C[C@H]3C=C2,C1C2C3C=C4C=CC13C24,C1C2C3C1C4=CCCC231,18,False,
[CH]1[CH][C]2[C@@H]3[C]1[CH][CH]N3C2,C1N2C3C=C4C=CC13C24,C1C2C3C1C=CC1C3N14,18,False,
O=C1C=C[C]2[C@@H]1C=C[CH]2,O1C2C3C=C4C=CC13C24,C1C2C3C4OC2C13C4,16,True,0.07692307692307693
O=C1C[C@@H]2[C@H]1C(=C[CH]2)[CH2],C1C2C3C=C4COC13C24,C1C2C3C4OC2C13C24,17,False,
C=C1C[C@@H]2[C@H]1C(=O)N=C2,C1C2C3N=C4OCC13C24,C1C2C3C1C3OC2=C3NC24,20,False,
O=C1CN2[C@H]1C(=C[CH]2)[CH2],C1N2C3C=C4COC13C24,C1C2C3C4OC2=CC13N24,19,False,
[NH][C]1CNC2=NC=C[C@@H]12,C1NC2=NC3C4NC13C24,N=C1N=C2C=CC3C1C24,18,False,
O=C1CNC2=NC=C[C@@H]12,C1NC2=NC3C4OC13C24,N=C1N=C2C=C(C=O1)C=C2,21,False,
C=C1N[C@H]2[C@@H]1C(=O)N=C2,C1OC2=NC3C4NC13C24,N=C1N=C2C(C=C2)O1,17,True,0.09523809523809523
O=C1COC2=NC=C[C@@H]12,C1OC2=NC3C4OC13C24,[O-]C(=O)C1C2C=[NH2+]C12,24,False,
C1[N][C]2[C@H](C1=O)C=CN2,C1N=C2NC3C4OC13C24,N=C1N2C3C2C1C3C24OC23,21,False,
C1[N][C]2[C@H](C1=O)C=CO2,C1N=C2OC3C4OC13C24,[O-]C(=O)C12C3C1C2[NH2+]C23,27,False,
C=C1[CH][C]2[C@@H]3[C@H]1[C@@H]3C=C2,C1C2C=C3C=C1C1C2C31,C1C2C3C1C=CCC3C24,17,False,
